,key,pos,neg
53985,IFNA10,IFNAR1,TF
53986,IFNA10,IFNAR1,TGFB1
53987,IFNA10,IFNAR1,PSAP
53988,IFNA10,IFNAR1,IL12B
53989,IFNA10,IFNAR1,EDN2
53990,IFNA10,IFNAR1,FGF13
53991,IFNA10,IFNAR1,TNFSF13
53992,IFNA10,IFNAR1,ADAM9
53993,IFNA10,IFNAR1,IL2
53994,IFNA10,IFNAR1,GAS6
53995,IFNA10,IFNAR1,PIP
53996,IFNA10,IFNAR1,PAPLN
53997,IFNA10,IFNAR1,GALP
53998,IFNA10,IFNAR1,CALM3
53999,IFNA10,IFNAR1,EXOC3-AS1
54000,IFNA10,IFNAR1,COL4A1
54001,IFNA10,IFNAR1,PROK2
54002,IFNA10,IFNAR1,TNFSF15
54003,IFNA10,IFNAR1,MIA
54004,IFNA10,IFNAR1,IL16
54005,IFNA10,IFNAR1,IL5
54006,IFNA10,IFNAR1,MYOC
54007,IFNA10,IFNAR1,FASLG
54008,IFNA10,IFNAR1,C4BPA
54009,IFNA10,IFNAR1,CCL13
54010,IFNA10,IFNAR1,COL5A1
54011,IFNA10,IFNAR1,FGA
54012,IFNA10,IFNAR1,CRP
54013,IFNA10,IFNAR1,SEMA4C
54014,IFNA10,IFNAR1,CXCL10
54015,IFNA10,IFNAR1,GUCA2B
54016,IFNA10,IFNAR1,CELA3B
54017,IFNA10,IFNAR1,DLL1
54018,IFNA10,IFNAR1,BMP15
54019,IFNA10,IFNAR1,IL23A
54020,IFNA10,IFNAR1,HLA-E
54021,IFNA10,IFNAR1,RSPO3
54022,IFNA10,IFNAR1,BST2
54023,IFNA10,IFNAR1,IFNL2
54024,IFNA10,IFNAR1,DLK2
54025,IFNA10,IFNAR1,RLN1
54026,IFNA10,IFNAR1,CSF2
54027,IFNA10,IFNAR1,TIM-1
54028,IFNA10,IFNAR1,ADAM17
54029,IFNA10,IFNAR1,C1QTNF1
54030,IFNA10,IFNAR1,IL1A
54031,IFNA10,IFNAR1,NTS
54032,IFNA10,IFNAR1,BMP10
54033,IFNA10,IFNAR1,WNT3
54034,IFNA10,IFNAR1,CXCL1
54035,IFNA10,IFNAR1,KISS1
54036,IFNA10,IFNAR1,DSC1
54037,IFNA10,IFNAR1,SEMA6A
54038,IFNA10,IFNAR1,CGA
54039,IFNA10,IFNAR1,NECTIN2
54040,IFNA10,IFNAR1,NPVF
54041,IFNA10,IFNAR1,ADAM28
54042,IFNA10,IFNAR1,CNTF
54043,IFNA10,IFNAR1,GNAI2
54044,IFNA10,IFNAR1,EFNA2
54045,IFNA10,IFNAR1,BMP2
54046,IFNA10,IFNAR1,MLLT4
54047,IFNA10,IFNAR1,RLN3
54048,IFNA10,IFNAR1,EGF
54049,IFNA10,IFNAR1,NPW
54050,IFNA10,IFNAR1,FGF2
54051,IFNA10,IFNAR1,IL18
54052,IFNA10,IFNAR1,HSP90AA1
54053,IFNA10,IFNAR1,CD80
54054,IFNA10,IFNAR1,SOST
54055,IFNA10,IFNAR1,ADM
54056,IFNA10,IFNAR1,FGF10
54057,IFNA10,IFNAR1,DSC2
54058,IFNA10,IFNAR1,TNFSF14
54059,IFNA10,IFNAR1,ALOX5AP
54060,IFNA10,IFNAR1,IL17F
54061,IFNA10,IFNAR1,PLG
54062,IFNA10,IFNAR1,CCL2
54063,IFNA10,IFNAR1,BST1
54064,IFNA10,IFNAR1,BDNF
54065,IFNA14,IFNAR2,IL20
54066,IFNA14,IFNAR2,NTF4
54067,IFNA14,IFNAR2,NPPA
54068,IFNA14,IFNAR2,APOC3
54069,IFNA14,IFNAR2,C5
54070,IFNA14,IFNAR2,GSTP1
54071,IFNA14,IFNAR2,FN1
54072,IFNA14,IFNAR2,LGALS1
54073,IFNA14,IFNAR2,COL1A1
54074,IFNA14,IFNAR2,VEGFC
54075,IFNA14,IFNAR2,SEMA4B
54076,IFNA14,IFNAR2,AGRP
54077,IFNA14,IFNAR2,LY6G5C
54078,IFNA14,IFNAR2,PTGS2
54079,IFNA14,IFNAR2,AREG
54080,IFNA14,IFNAR2,LAMA2
54081,IFNA14,IFNAR2,IL1F10
54082,IFNA14,IFNAR2,SLIT2
54083,IFNA14,IFNAR2,DLL4
54084,IFNA14,IFNAR2,BMP4
54085,IFNA14,IFNAR2,PTDSS1
54086,IFNA14,IFNAR2,PROK1
54087,IFNA14,IFNAR2,SEMA4A
54088,IFNA14,IFNAR2,NCAM1
54089,IFNA14,IFNAR2,IGFL1
54090,IFNA14,IFNAR2,CSF1
54091,IFNA14,IFNAR2,SCT
54092,IFNA14,IFNAR2,LILRB4
54093,IFNA14,IFNAR2,L1CAM
54094,IFNA14,IFNAR2,PROS1
54095,IFNA14,IFNAR2,DUSP18
54096,IFNA14,IFNAR2,IL31
54097,IFNA14,IFNAR2,SHP1
54098,IFNA14,IFNAR2,CCL17
54099,IFNA14,IFNAR2,NID2
54100,IFNA14,IFNAR2,GCG
54101,IFNA14,IFNAR2,NPFF
54102,IFNA14,IFNAR2,NMU
54103,IFNA14,IFNAR2,CXCL2
54104,IFNA14,IFNAR2,APOC1
54105,IFNA14,IFNAR2,PIK3CD-AS1
54106,IFNA14,IFNAR2,C3
54107,IFNA14,IFNAR2,FGF1
54108,IFNA14,IFNAR2,CCL25
54109,IFNA14,IFNAR2,CD22
54110,IFNA14,IFNAR2,F11
54111,IFNA14,IFNAR2,NTF3
54112,IFNA14,IFNAR2,SPINK1
54113,IFNA14,IFNAR2,CCL19
54114,IFNA14,IFNAR2,MST1
54115,IFNA14,IFNAR2,PDGFC
54116,IFNA14,IFNAR2,PLAU
54117,IFNA14,IFNAR2,HLA-F
54118,IFNA14,IFNAR2,GNAS
54119,IFNA14,IFNAR2,SERPINA7
54120,IFNA14,IFNAR2,HBEGF
54121,IFNA14,IFNAR2,TAC4
54122,IFNA14,IFNAR2,NLGN3
54123,IFNA14,IFNAR2,TNFSF10
54124,IFNA14,IFNAR2,RARRES2
54125,IFNA14,IFNAR2,CTGF
54126,IFNA14,IFNAR2,ANGPT2
54127,IFNA14,IFNAR2,SHANK1
54128,IFNA14,IFNAR2,CSF3
54129,IFNA14,IFNAR2,EFNA3
54130,IFNA14,IFNAR2,FARP2
54131,IFNA14,IFNAR2,CCL14
54132,IFNA14,IFNAR2,FGF4
54133,IFNA14,IFNAR2,GDF1
54134,IFNA14,IFNAR2,LAMB2
54135,IFNA14,IFNAR2,REN
54136,IFNA14,IFNAR2,LTA
54137,IFNA14,IFNAR2,INHBB
54138,IFNA14,IFNAR2,NTNG1
54139,IFNA14,IFNAR2,GDF9
54140,IFNA14,IFNAR2,CD55
54141,IFNA14,IFNAR2,NPS
54142,IFNA14,IFNAR2,GDF5
54143,IFNA14,IFNAR2,PSEN1
54144,IFNA14,IFNAR2,HEBP1
54145,IFNA14,IFNAR2,INHBA
54146,IFNA14,IFNAR2,ANGPT1
54147,IFNA14,IFNAR2,SPINT1
54148,IFNA14,IFNAR2,NRTN
54149,IFNA14,IFNAR2,CLEC2B
54150,IFNA14,IFNAR2,DHH
54151,IFNA14,IFNAR2,CLEC2A
54152,IFNA14,IFNAR2,AGRN
54153,IFNA14,IFNAR2,OXT
54154,IFNA14,IFNAR2,LTF
54155,IFNA14,IFNAR2,BMP7
54156,IFNA14,IFNAR2,HSPA1A
54157,IFNA14,IFNAR2,ICAM3
54158,IFNA14,IFNAR2,NLGN1
54159,IFNA14,IFNAR2,ITIH2
54160,IFNA14,IFNAR2,NDP
54161,IFNA14,IFNAR2,THBS1
54162,IFNA14,IFNAR2,NID1
54163,IFNA14,IFNAR2,CALCB
54164,IFNA14,IFNAR2,SHH
54165,IFNA14,IFNAR2,BTLA
54166,IFNA14,IFNAR2,MDK
54167,IFNA14,IFNAR2,OSM
54168,IFNA14,IFNAR2,SEMA3A
54169,IFNA14,IFNAR2,PYY
54170,IFNA14,IFNAR2,PECAM1
54171,IFNA14,IFNAR2,HAS2
54172,IFNA14,IFNAR2,ARTN
54173,IFNA14,IFNAR2,CALM1
54174,IFNA14,IFNAR2,C4B
54175,IFNA14,IFNAR2,CD5L
54176,IFNA14,IFNAR2,CALM2
54177,IFNA14,IFNAR2,WNT7A
54178,IFNA14,IFNAR2,EFNB1
54179,IFNA14,IFNAR2,GDF2
54180,IFNA14,IFNAR2,ACTR2
54181,IFNA14,IFNAR2,OMG
54182,IFNA14,IFNAR2,CALR
54183,IFNA14,IFNAR2,PDYN
54184,IFNA14,IFNAR2,CD52
54185,IFNA14,IFNAR2,SEMA3C
54186,IFNA14,IFNAR2,ARF1
54187,IFNA14,IFNAR2,DCN
54188,IFNA14,IFNAR2,PDGFA
54189,IFNA14,IFNAR2,GHRH
54190,IFNA14,IFNAR2,APOE
54191,IFNA14,IFNAR2,NPPC
54192,IFNA14,IFNAR2,GUCA2A
54193,IFNA14,IFNAR2,F8
54194,IFNA14,IFNAR2,CD14
54195,IFNA14,IFNAR2,ICAM4
54196,IFNA14,IFNAR2,SEMA4D
54197,IFNA14,IFNAR2,NTN4
54198,IFNA14,IFNAR2,EFNB2
54199,IFNA14,IFNAR2,EFNA4
54200,IFNA14,IFNAR2,INSL5
54201,IFNA14,IFNAR2,CNTN2
54202,IFNA14,IFNAR2,CCK
54203,IFNA14,IFNAR2,ZG16B
54204,IFNA14,IFNAR2,ADAM12
54205,IFNA14,IFNAR2,ANGPTL3
54206,IFNA14,IFNAR2,NPNT
54207,IFNA14,IFNAR2,APOB
54208,IFNA14,IFNAR2,FSHB
54209,IFNA14,IFNAR2,AGT
54210,IFNA14,IFNAR2,CTHRC1
54211,IFNA14,IFNAR2,CCL23
54212,IFNA14,IFNAR2,LYPD3
54213,IFNA14,IFNAR2,CDH1
54214,IFNA14,IFNAR2,ECM1
54215,IFNA14,IFNAR2,IL8
54216,IFNA14,IFNAR2,CGN
54217,IFNA14,IFNAR2,APLN
54218,IFNA14,IFNAR2,IL10
54219,IFNA14,IFNAR2,IL11
54220,IFNA14,IFNAR2,JAG1
54221,IFNA14,IFNAR2,IL4
54222,IFNA14,IFNAR2,AVP
54223,IFNA14,IFNAR2,HRAS
54224,IFNA14,IFNAR2,DKK2
54225,IFNA14,IFNAR2,SPP1
54226,IFNA14,IFNAR2,LAMA5
54227,IFNA14,IFNAR2,CORT
54228,IFNA14,IFNAR2,CXCL11
54229,IFNA14,IFNAR2,GPC3
54230,IFNA14,IFNAR2,CCL5
54231,IFNA14,IFNAR2,GDNF
54232,IFNA14,IFNAR2,CD70
54233,IFNA14,IFNAR2,MMP7
54234,IFNA14,IFNAR2,IL36A
54235,IFNA14,IFNAR2,LGALS3BP
54236,IFNA14,IFNAR2,ADAM2
54237,IFNA14,IFNAR2,PGF
54238,IFNA14,IFNAR2,PON2
54239,IFNA14,IFNAR2,FBN1
54240,IFNA14,IFNAR2,HDC
54241,IFNA14,IFNAR2,IL9
54242,IFNA14,IFNAR2,AANAT
54243,IFNA14,IFNAR2,GIP
54244,IFNA14,IFNAR2,IFNA6
54245,IFNA14,IFNAR2,IL22
54246,IFNA14,IFNAR2,HMGB1
54247,IFNA14,IFNAR2,SAA1
54248,IFNA14,IFNAR2,CD36
54249,IFNA14,IFNAR2,SELPLG
54250,IFNA14,IFNAR2,ANXA1
54251,IFNA14,IFNAR2,S100A8
54252,IFNA14,IFNAR2,ICAM1
54253,IFNA14,IFNAR2,SERPING1
54254,IFNA14,IFNAR2,LRP1B
54255,IFNA14,IFNAR2,ADCYAP1
54256,IFNA14,IFNAR2,RLN2
54257,IFNA14,IFNAR2,POMC
54258,IFNA14,IFNAR2,PNOC
54259,IFNA14,IFNAR2,KLRB1
54260,IFNA14,IFNAR2,LIF
54261,IFNA14,IFNAR2,NECTIN3
54262,IFNA14,IFNAR2,WNT5A
54263,IFNA14,IFNAR2,NTNG2
54264,IFNA14,IFNAR2,IL36G
54265,IFNA14,IFNAR2,ITGB3BP
54266,IFNA14,IFNAR2,FST
54267,IFNA14,IFNAR2,WNT2
54268,IFNA14,IFNAR2,IAPP
54269,IFNA14,IFNAR2,BTC
54270,IFNA14,IFNAR2,EFNB3
54271,IFNA14,IFNAR2,COL1A2
54272,IFNA14,IFNAR2,GHRL
54273,IFNA14,IFNAR2,CP
54274,IFNA14,IFNAR2,COL6A1
54275,IFNA14,IFNAR2,TNFSF12
54276,IFNA14,IFNAR2,CD1D
54277,IFNA14,IFNAR2,LAMA1
54278,IFNA14,IFNAR2,QRFP
54279,IFNA14,IFNAR2,TNFSF9
54280,IFNA14,IFNAR2,NTN1
54281,IFNA14,IFNAR2,TNFSF8
54282,IFNA14,IFNAR2,NPY
54283,IFNA14,IFNAR2,BGN
54284,IFNA14,IFNAR2,CCL16
54285,IFNA14,IFNAR2,HSP90B1
54286,IFNA14,IFNAR2,COL4A2
54287,IFNA14,IFNAR2,NLGN2
54288,IFNA14,IFNAR2,EBI3
54289,IFNA14,IFNAR2,FGF23
54290,IFNA14,IFNAR2,IL17A
54291,IFNA14,IFNAR2,F10
54292,IFNA14,IFNAR2,ADAM15
54293,IFNA14,IFNAR2,PTHLH
54294,IFNA14,IFNAR2,WNT1
54295,IFNA14,IFNAR2,IL12A
54296,IFNA14,IFNAR2,CEACAM5
54297,IFNA14,IFNAR2,CCL11
54298,IFNA14,IFNAR2,FGF19
54299,IFNA14,IFNAR2,RSPO2
54300,IFNA14,IFNAR2,EDA
54301,IFNA14,IFNAR2,KNG1
54302,IFNA14,IFNAR2,GPI
54303,IFNA14,IFNAR2,COL2A1
54304,IFNA14,IFNAR2,C4A
54305,IFNA14,IFNAR2,RPS27A
54306,IFNA14,IFNAR2,TCN2
54307,IFNA14,IFNAR2,LTBP3
54308,IFNA14,IFNAR2,GZMB
54309,IFNA14,IFNAR2,GNB3
54310,IFNA14,IFNAR2,INHA
54311,IFNA14,IFNAR2,COL18A1
54312,IFNA14,IFNAR2,IGFBP4
54313,IFNA14,IFNAR2,NGF
54314,IFNA14,IFNAR2,LRPAP1
54315,IFNA14,IFNAR2,TNF
54316,IFNA14,IFNAR2,RSPO1
54317,IFNA14,IFNAR2,HLA-A
54318,IFNA14,IFNAR2,SLIT1
54319,IFNA14,IFNAR2,PTN
54320,IFNA14,IFNAR2,CLEC3A
54321,IFNA14,IFNAR2,SEMA6D
54322,IFNA14,IFNAR2,CXCL12
54323,IFNA14,IFNAR2,SST
54324,IFNA14,IFNAR2,XCL1
54325,IFNA14,IFNAR2,BCAN
54326,IFNA14,IFNAR2,NCAN
54327,IFNA14,IFNAR2,IFNB1
54328,IFNA14,IFNAR2,GAST
54329,IFNA14,IFNAR2,LTB
54330,IFNA14,IFNAR2,FLT3LG
54331,IFNA14,IFNAR2,HLA-G
54332,IFNA14,IFNAR2,CLCF1
54333,IFNA14,IFNAR2,IGF1
54334,IFNA14,IFNAR2,MATN1
54335,IFNA14,IFNAR2,SFTPD
54336,IFNA14,IFNAR2,VCAM1
54337,IFNA14,IFNAR2,HLA-C
54338,IFNA14,IFNAR2,CHAD
54339,IFNA14,IFNAR2,INSL3
54340,IFNA14,IFNAR2,EDN1
54341,IFNA14,IFNAR2,DKK1
54342,IFNA14,IFNAR2,TGFB2
54343,IFNA14,IFNAR2,CAMP
54344,IFNA14,IFNAR2,UTS2B
54345,IFNA14,IFNAR2,IRAK4
54346,IFNA14,IFNAR2,ANOS1
54347,IFNA14,IFNAR2,INHBC
54348,IFNA14,IFNAR2,CD34
54349,IFNA14,IFNAR2,CALCA
54350,IFNA14,IFNAR2,GDF10
54351,IFNA14,IFNAR2,LIPH
54352,IFNA14,IFNAR2,CXCL16
54353,IFNA14,IFNAR2,IL15
54354,IFNA14,IFNAR2,IL21
54355,IFNA14,IFNAR2,COL3A1
54356,IFNA14,IFNAR2,NTN3
54357,IFNA14,IFNAR2,PVR
54358,IFNA14,IFNAR2,HRG
54359,IFNA14,IFNAR2,TPH1
54360,IFNA14,IFNAR2,KITLG
54361,IFNA14,IFNAR2,CX3CL1
54362,IFNA14,IFNAR2,PDCD1LG2
54363,IFNA14,IFNAR2,ADM2
54364,IFNA14,IFNAR2,IL1B
54365,IFNA14,IFNAR2,MADCAM1
54366,IFNA14,IFNAR2,WNT11
54367,IFNA14,IFNAR2,CCL15
54368,IFNA14,IFNAR2,TNC
54369,IFNA14,IFNAR2,RELN
54370,IFNA14,IFNAR2,EFNA1
54371,IFNA14,IFNAR2,C1QTNF5
54372,IFNA14,IFNAR2,IFNA10
54373,IFNA14,IFNAR2,IL3
54374,IFNA14,IFNAR2,FGF12
54375,IFNA14,IFNAR2,CD40LG
54376,IFNA14,IFNAR2,HSPG2
54377,IFNA14,IFNAR2,TGM2
54378,IFNA14,IFNAR2,CCL18
54379,IFNA14,IFNAR2,KRTAP4-12
54380,IFNA14,IFNAR2,ADAM10
54381,IFNA14,IFNAR2,EFNA5
54382,IFNA14,IFNAR2,EFEMP2
54383,IFNA14,IFNAR2,IFNL1
54384,IFNA14,IFNAR2,PRSS23
54385,IFNA14,IFNAR2,CXCL13
54386,IFNA14,IFNAR2,APP
54387,IFNA14,IFNAR2,CCL21
54388,IFNA14,IFNAR2,F2
54389,IFNA14,IFNAR2,ICAM2
54390,IFNA14,IFNAR2,WNT3A
54391,IFNA14,IFNAR2,LPL
54392,IFNA14,IFNAR2,LAMB3
54393,IFNA14,IFNAR2,LY86
54394,IFNA14,IFNAR2,PF4
54395,IFNA14,IFNAR2,CD99
54396,IFNA14,IFNAR2,SEMA5A
54397,IFNA14,IFNAR2,SHBG
54398,IFNA14,IFNAR2,VEGFA
54399,IFNA14,IFNAR2,CEACAM6
54400,IFNA14,IFNAR2,CCL20
54401,IFNA14,IFNAR2,PPY
54402,IFNA14,IFNAR2,PENK
54403,IFNA14,IFNAR2,CRH
54404,IFNA14,IFNAR2,EDN3
54405,IFNA14,IFNAR2,NPB
54406,IFNA14,IFNAR2,FGF20
54407,IFNA14,IFNAR2,PDGFB
54408,IFNA14,IFNAR2,IL19
54409,IFNA14,IFNAR2,TAC1
54410,IFNA14,IFNAR2,OLFM2
54411,IFNA14,IFNAR2,NUCB2
54412,IFNA14,IFNAR2,NMS
54413,IFNA14,IFNAR2,HGF
54414,IFNA14,IFNAR2,FGF11
54415,IFNA14,IFNAR2,PTH2
54416,IFNA14,IFNAR2,B2M
54417,IFNA14,IFNAR2,SFRP1
54418,IFNA14,IFNAR2,HP
54419,IFNA14,IFNAR2,HCRT
54420,IFNA14,IFNAR2,CFC1
54421,IFNA14,IFNAR2,TF
54422,IFNA14,IFNAR2,TGFB1
54423,IFNA14,IFNAR2,PSAP
54424,IFNA14,IFNAR2,IL12B
54425,IFNA14,IFNAR2,EDN2
54426,IFNA14,IFNAR2,FGF13
54427,IFNA14,IFNAR2,TNFSF13
54428,IFNA14,IFNAR2,ADAM9
54429,IFNA14,IFNAR2,IL2
54430,IFNA14,IFNAR2,GAS6
54431,IFNA14,IFNAR2,PIP
54432,IFNA14,IFNAR2,PAPLN
54433,IFNA14,IFNAR2,GALP
54434,IFNA14,IFNAR2,CALM3
54435,IFNA14,IFNAR2,EXOC3-AS1
54436,IFNA14,IFNAR2,COL4A1
54437,IFNA14,IFNAR2,PROK2
54438,IFNA14,IFNAR2,TNFSF15
54439,IFNA14,IFNAR2,MIA
54440,IFNA14,IFNAR2,IL16
54441,IFNA14,IFNAR2,IL5
54442,IFNA14,IFNAR2,MYOC
54443,IFNA14,IFNAR2,FASLG
54444,IFNA14,IFNAR2,C4BPA
54445,IFNA14,IFNAR2,CCL13
54446,IFNA14,IFNAR2,COL5A1
54447,IFNA14,IFNAR2,FGA
54448,IFNA14,IFNAR2,CRP
54449,IFNA14,IFNAR2,SEMA4C
54450,IFNA14,IFNAR2,CXCL10
54451,IFNA14,IFNAR2,GUCA2B
54452,IFNA14,IFNAR2,CELA3B
54453,IFNA14,IFNAR2,DLL1
54454,IFNA14,IFNAR2,BMP15
54455,IFNA14,IFNAR2,IL23A
54456,IFNA14,IFNAR2,HLA-E
54457,IFNA14,IFNAR2,RSPO3
54458,IFNA14,IFNAR2,BST2
54459,IFNA14,IFNAR2,IFNL2
54460,IFNA14,IFNAR2,DLK2
54461,IFNA14,IFNAR2,RLN1
54462,IFNA14,IFNAR2,CSF2
54463,IFNA14,IFNAR2,TIM-1
54464,IFNA14,IFNAR2,ADAM17
54465,IFNA14,IFNAR2,C1QTNF1
54466,IFNA14,IFNAR2,IL1A
54467,IFNA14,IFNAR2,NTS
54468,IFNA14,IFNAR2,BMP10
54469,IFNA14,IFNAR2,WNT3
54470,IFNA14,IFNAR2,CXCL1
54471,IFNA14,IFNAR2,KISS1
54472,IFNA14,IFNAR2,DSC1
54473,IFNA14,IFNAR2,SEMA6A
54474,IFNA14,IFNAR2,CGA
54475,IFNA14,IFNAR2,NECTIN2
54476,IFNA14,IFNAR2,NPVF
54477,IFNA14,IFNAR2,ADAM28
54478,IFNA14,IFNAR2,CNTF
54479,IFNA14,IFNAR2,GNAI2
54480,IFNA14,IFNAR2,EFNA2
54481,IFNA14,IFNAR2,BMP2
54482,IFNA14,IFNAR2,MLLT4
54483,IFNA14,IFNAR2,RLN3
54484,IFNA14,IFNAR2,EGF
54485,IFNA14,IFNAR2,NPW
54486,IFNA14,IFNAR2,FGF2
54487,IFNA14,IFNAR2,IL18
54488,IFNA14,IFNAR2,HSP90AA1
54489,IFNA14,IFNAR2,CD80
54490,IFNA14,IFNAR2,SOST
54491,IFNA14,IFNAR2,ADM
54492,IFNA14,IFNAR2,FGF10
54493,IFNA14,IFNAR2,DSC2
54494,IFNA14,IFNAR2,TNFSF14
54495,IFNA14,IFNAR2,ALOX5AP
54496,IFNA14,IFNAR2,IL17F
54497,IFNA14,IFNAR2,PLG
54498,IFNA14,IFNAR2,CCL2
54499,IFNA14,IFNAR2,BST1
54500,IFNA14,IFNAR2,BDNF
54501,IFNL1,IFNLR1,IL20
54502,IFNL1,IFNLR1,NTF4
54503,IFNL1,IFNLR1,NPPA
54504,IFNL1,IFNLR1,APOC3
54505,IFNL1,IFNLR1,C5
54506,IFNL1,IFNLR1,GSTP1
54507,IFNL1,IFNLR1,FN1
54508,IFNL1,IFNLR1,LGALS1
54509,IFNL1,IFNLR1,COL1A1
54510,IFNL1,IFNLR1,VEGFC
54511,IFNL1,IFNLR1,SEMA4B
54512,IFNL1,IFNLR1,AGRP
54513,IFNL1,IFNLR1,LY6G5C
54514,IFNL1,IFNLR1,PTGS2
54515,IFNL1,IFNLR1,AREG
54516,IFNL1,IFNLR1,LAMA2
54517,IFNL1,IFNLR1,IL1F10
54518,IFNL1,IFNLR1,SLIT2
54519,IFNL1,IFNLR1,DLL4
54520,IFNL1,IFNLR1,BMP4
54521,IFNL1,IFNLR1,PTDSS1
54522,IFNL1,IFNLR1,PROK1
54523,IFNL1,IFNLR1,SEMA4A
54524,IFNL1,IFNLR1,NCAM1
54525,IFNL1,IFNLR1,IGFL1
54526,IFNL1,IFNLR1,CSF1
54527,IFNL1,IFNLR1,SCT
54528,IFNL1,IFNLR1,LILRB4
54529,IFNL1,IFNLR1,L1CAM
54530,IFNL1,IFNLR1,PROS1
54531,IFNL1,IFNLR1,DUSP18
54532,IFNL1,IFNLR1,IL31
54533,IFNL1,IFNLR1,SHP1
54534,IFNL1,IFNLR1,CCL17
54535,IFNL1,IFNLR1,NID2
54536,IFNL1,IFNLR1,GCG
54537,IFNL1,IFNLR1,NPFF
54538,IFNL1,IFNLR1,NMU
54539,IFNL1,IFNLR1,IFNA14
54540,IFNL1,IFNLR1,CXCL2
54541,IFNL1,IFNLR1,APOC1
54542,IFNL1,IFNLR1,PIK3CD-AS1
54543,IFNL1,IFNLR1,C3
54544,IFNL1,IFNLR1,FGF1
54545,IFNL1,IFNLR1,CCL25
54546,IFNL1,IFNLR1,CD22
54547,IFNL1,IFNLR1,F11
54548,IFNL1,IFNLR1,NTF3
54549,IFNL1,IFNLR1,SPINK1
54550,IFNL1,IFNLR1,CCL19
54551,IFNL1,IFNLR1,MST1
54552,IFNL1,IFNLR1,PDGFC
54553,IFNL1,IFNLR1,PLAU
54554,IFNL1,IFNLR1,HLA-F
54555,IFNL1,IFNLR1,GNAS
54556,IFNL1,IFNLR1,SERPINA7
54557,IFNL1,IFNLR1,HBEGF
54558,IFNL1,IFNLR1,TAC4
54559,IFNL1,IFNLR1,NLGN3
54560,IFNL1,IFNLR1,TNFSF10
54561,IFNL1,IFNLR1,RARRES2
54562,IFNL1,IFNLR1,CTGF
54563,IFNL1,IFNLR1,ANGPT2
54564,IFNL1,IFNLR1,SHANK1
54565,IFNL1,IFNLR1,CSF3
54566,IFNL1,IFNLR1,EFNA3
54567,IFNL1,IFNLR1,FARP2
54568,IFNL1,IFNLR1,CCL14
54569,IFNL1,IFNLR1,FGF4
54570,IFNL1,IFNLR1,GDF1
54571,IFNL1,IFNLR1,LAMB2
54572,IFNL1,IFNLR1,REN
54573,IFNL1,IFNLR1,LTA
54574,IFNL1,IFNLR1,INHBB
54575,IFNL1,IFNLR1,NTNG1
54576,IFNL1,IFNLR1,GDF9
54577,IFNL1,IFNLR1,CD55
54578,IFNL1,IFNLR1,NPS
54579,IFNL1,IFNLR1,GDF5
54580,IFNL1,IFNLR1,PSEN1
54581,IFNL1,IFNLR1,HEBP1
54582,IFNL1,IFNLR1,INHBA
54583,IFNL1,IFNLR1,ANGPT1
54584,IFNL1,IFNLR1,SPINT1
54585,IFNL1,IFNLR1,NRTN
54586,IFNL1,IFNLR1,CLEC2B
54587,IFNL1,IFNLR1,DHH
54588,IFNL1,IFNLR1,CLEC2A
54589,IFNL1,IFNLR1,AGRN
54590,IFNL1,IFNLR1,OXT
54591,IFNL1,IFNLR1,LTF
54592,IFNL1,IFNLR1,BMP7
54593,IFNL1,IFNLR1,HSPA1A
54594,IFNL1,IFNLR1,ICAM3
54595,IFNL1,IFNLR1,NLGN1
54596,IFNL1,IFNLR1,ITIH2
54597,IFNL1,IFNLR1,NDP
54598,IFNL1,IFNLR1,THBS1
54599,IFNL1,IFNLR1,NID1
54600,IFNL1,IFNLR1,CALCB
54601,IFNL1,IFNLR1,SHH
54602,IFNL1,IFNLR1,BTLA
54603,IFNL1,IFNLR1,MDK
54604,IFNL1,IFNLR1,OSM
54605,IFNL1,IFNLR1,SEMA3A
54606,IFNL1,IFNLR1,PYY
54607,IFNL1,IFNLR1,PECAM1
54608,IFNL1,IFNLR1,HAS2
54609,IFNL1,IFNLR1,ARTN
54610,IFNL1,IFNLR1,CALM1
54611,IFNL1,IFNLR1,C4B
54612,IFNL1,IFNLR1,CD5L
54613,IFNL1,IFNLR1,CALM2
54614,IFNL1,IFNLR1,WNT7A
54615,IFNL1,IFNLR1,EFNB1
54616,IFNL1,IFNLR1,GDF2
54617,IFNL1,IFNLR1,ACTR2
54618,IFNL1,IFNLR1,OMG
54619,IFNL1,IFNLR1,CALR
54620,IFNL1,IFNLR1,PDYN
54621,IFNL1,IFNLR1,CD52
54622,IFNL1,IFNLR1,SEMA3C
54623,IFNL1,IFNLR1,ARF1
54624,IFNL1,IFNLR1,DCN
54625,IFNL1,IFNLR1,PDGFA
54626,IFNL1,IFNLR1,GHRH
54627,IFNL1,IFNLR1,APOE
54628,IFNL1,IFNLR1,NPPC
54629,IFNL1,IFNLR1,GUCA2A
54630,IFNL1,IFNLR1,F8
54631,IFNL1,IFNLR1,CD14
54632,IFNL1,IFNLR1,ICAM4
54633,IFNL1,IFNLR1,SEMA4D
54634,IFNL1,IFNLR1,NTN4
54635,IFNL1,IFNLR1,EFNB2
54636,IFNL1,IFNLR1,EFNA4
54637,IFNL1,IFNLR1,INSL5
54638,IFNL1,IFNLR1,CNTN2
54639,IFNL1,IFNLR1,CCK
54640,IFNL1,IFNLR1,ZG16B
54641,IFNL1,IFNLR1,ADAM12
